ele,x,y,z,flip
-1474.90002,-19.48670639,55.04365391,1323.56998,1474.90002
-1470.81995,-19.46874008,55.04365391,1327.65005,1470.81995
-1469.28003,-19.45077378,55.04365391,1329.18997,1469.28003
-1463.93994,-19.43280747,55.04365391,1334.53006,1463.93994
-1459.82996,-19.41484117,55.04365391,1338.64004,1459.82996
-1455.56995,-19.39687486,55.04365391,1342.90005,1455.56995
-1452.68005,-19.37890855,55.04365391,1345.78995,1452.68005
-1445.83997,-19.36094225,55.04365391,1352.63003,1445.83997
-1452.40002,-19.34297594,55.04365391,1346.06998,1452.40002
-1452.04004,-19.32500964,55.04365391,1346.42996,1452.04004
-1443.04004,-19.30704333,55.04365391,1355.42996,1443.04004
-1434.80005,-19.28907703,55.04365391,1363.66995,1434.80005
-1430.77002,-19.27111072,55.04365391,1367.69998,1430.77002
-1426.88,-19.25314441,55.04365391,1371.59,1426.88
-1428.28003,-19.23517811,55.04365391,1370.18997,1428.28003
-1428.18994,-19.2172118,55.04365391,1370.28006,1428.18994
-1416.23999,-19.1992455,55.04365391,1382.23001,1416.23999
-1412.26001,-19.18127919,55.04365391,1386.20999,1412.26001
-1407.01001,-19.16331289,55.04365391,1391.45999,1407.01001
-1403.30005,-19.14534658,55.04365391,1395.16995,1403.30005
-1394.33997,-19.12738027,55.04365391,1404.13003,1394.33997
-1385.23999,-19.10941397,55.04365391,1413.23001,1385.23999
-1376.78003,-19.09144766,55.04365391,1421.68997,1376.78003
-1376.01001,-19.07348136,55.04365391,1422.45999,1376.01001
-1368.72998,-19.05551505,55.04365391,1429.74002,1368.72998
-2723.28003,-20.74434779,55.03078455,75.18997,2723.28003
-2717.46997,-20.72638148,55.03078455,81.00003,2717.46997
-2704.94995,-20.70841517,55.03078455,93.52005,2704.94995
-2699.25,-20.69044887,55.03078455,99.22,2699.25
-2679.55005,-20.67248256,55.03078455,118.91995,2679.55005
-2666.72998,-20.65451626,55.03078455,131.74002,2666.72998
-2658.6001,-20.63654995,55.03078455,139.8699,2658.6001
-2667.5,-20.61858365,55.03078455,130.97,2667.5
-2668.38989,-20.60061734,55.03078455,130.08011,2668.38989
-2646.96997,-20.58265103,55.03078455,151.50003,2646.96997
-2659.19995,-20.56468473,55.03078455,139.27005,2659.19995
-2662.15991,-20.54671842,55.03078455,136.31009,2662.15991
-2645.61011,-20.52875212,55.03078455,152.85989,2645.61011
-2612.37988,-20.51078581,55.03078455,186.09012,2612.37988
-2599.32007,-20.49281951,55.03078455,199.14993,2599.32007
-2559.62012,-20.4748532,55.03078455,238.84988,2559.62012
-2508.70996,-20.45688689,55.03078455,289.76004,2508.70996
-2496.48999,-20.43892059,55.03078455,301.98001,2496.48999
-2507.05005,-20.42095428,55.03078455,291.41995,2507.05005
-2496.55005,-20.40298798,55.03078455,301.91995,2496.55005
-2501.65991,-20.38502167,55.03078455,296.81009,2501.65991
-2420.61011,-20.36705537,55.03078455,377.85989,2420.61011
-2349.91992,-20.34908906,55.03078455,448.55008,2349.91992
-2299.68994,-20.33112275,55.03078455,498.78006,2299.68994
-2244.96997,-20.31315645,55.03078455,553.50003,2244.96997
-2186.86011,-20.29519014,55.03078455,611.60989,2186.86011
-2146.94995,-20.27722384,55.03078455,651.52005,2146.94995
-2084.42993,-20.25925753,55.03078455,714.04007,2084.42993
-2040.05005,-20.24129123,55.03078455,758.41995,2040.05005
-1998.39001,-20.22332492,55.03078455,800.07999,1998.39001
-1970.19995,-20.20535862,55.03078455,828.27005,1970.19995
-1921.06995,-20.18739231,55.03078455,877.40005,1921.06995
-1887.54004,-20.169426,55.03078455,910.92996,1887.54004
-1860.78003,-20.1514597,55.03078455,937.68997,1860.78003
-1835.15002,-20.13349339,55.03078455,963.31998,1835.15002
-1811.34998,-20.11552709,55.03078455,987.12002,1811.34998
-1807.02002,-20.09756078,55.03078455,991.44998,1807.02002
-1779.43005,-20.07959448,55.03078455,1019.03995,1779.43005
-1746.84998,-20.06162817,55.03078455,1051.62002,1746.84998
-1722.87,-20.04366186,55.03078455,1075.6,1722.87
-1701.16003,-20.02569556,55.03078455,1097.30997,1701.16003
-1679.14001,-20.00772925,55.03078455,1119.32999,1679.14001
-1671.48999,-19.98976295,55.03078455,1126.98001,1671.48999
-1650.35999,-19.97179664,55.03078455,1148.11001,1650.35999
-1633.68994,-19.95383034,55.03078455,1164.78006,1633.68994
-1594.81995,-19.93586403,55.03078455,1203.65005,1594.81995
-1559.44995,-19.91789772,55.03078455,1239.02005,1559.44995
-1551.80005,-19.89993142,55.03078455,1246.66995,1551.80005
-1538.20996,-19.88196511,55.03078455,1260.26004,1538.20996
-1552.97998,-19.86399881,55.03078455,1245.49002,1552.97998
-1556.31006,-19.8460325,55.03078455,1242.15994,1556.31006
-1584.91003,-19.8280662,55.03078455,1213.55997,1584.91003
-1607.57996,-19.81009989,55.03078455,1190.89004,1607.57996
-1595.18005,-19.79213358,55.03078455,1203.28995,1595.18005
-1607.16003,-19.77416728,55.03078455,1191.30997,1607.16003
-1605.18994,-19.75620097,55.03078455,1193.28006,1605.18994
-1598.21997,-19.73823467,55.03078455,1200.25003,1598.21997
-1596.54004,-19.72026836,55.03078455,1201.92996,1596.54004
-1584.55005,-19.70230206,55.03078455,1213.91995,1584.55005
-1569.66003,-19.68433575,55.03078455,1228.80997,1569.66003
-1560.16003,-19.66636944,55.03078455,1238.30997,1560.16003
-1561.92004,-19.64840314,55.03078455,1236.54996,1561.92004
-1546.13,-19.63043683,55.03078455,1252.34,1546.13
-1523.45996,-19.61247053,55.03078455,1275.01004,1523.45996
-1518.20996,-19.59450422,55.03078455,1280.26004,1518.20996
-1507.43994,-19.57653792,55.03078455,1291.03006,1507.43994
-1505.07996,-19.55857161,55.03078455,1293.39004,1505.07996
-1497.52002,-19.5406053,55.03078455,1300.94998,1497.52002
-1493.71997,-19.522639,55.03078455,1304.75003,1493.71997
-1484.76001,-19.50467269,55.03078455,1313.70999,1484.76001
-1480.06006,-19.48670639,55.03078455,1318.40994,1480.06006
-1477.06995,-19.46874008,55.03078455,1321.40005,1477.06995
-1473,-19.45077378,55.03078455,1325.47,1473
-1470.01001,-19.43280747,55.03078455,1328.45999,1470.01001
-1463.63,-19.41484117,55.03078455,1334.84,1463.63
-1456.75,-19.39687486,55.03078455,1341.72,1456.75
-1450.41003,-19.37890855,55.03078455,1348.05997,1450.41003
-1454.93994,-19.36094225,55.03078455,1343.53006,1454.93994
-1449.87,-19.34297594,55.03078455,1348.6,1449.87
-1446.19995,-19.32500964,55.03078455,1352.27005,1446.19995
-1435.83997,-19.30704333,55.03078455,1362.63003,1435.83997
-1433.70996,-19.28907703,55.03078455,1364.76004,1433.70996
-1430.14001,-19.27111072,55.03078455,1368.32999,1430.14001
-1429.81995,-19.25314441,55.03078455,1368.65005,1429.81995
-1423.57996,-19.23517811,55.03078455,1374.89004,1423.57996
-1419.09998,-19.2172118,55.03078455,1379.37002,1419.09998
-1418.42004,-19.1992455,55.03078455,1380.04996,1418.42004
-1412.26001,-19.18127919,55.03078455,1386.20999,1412.26001
-1406.60999,-19.16331289,55.03078455,1391.86001,1406.60999
-1397.82996,-19.14534658,55.03078455,1400.64004,1397.82996
-1387.72998,-19.12738027,55.03078455,1410.74002,1387.72998
-1387.37,-19.10941397,55.03078455,1411.1,1387.37
-1379.44995,-19.09144766,55.03078455,1419.02005,1379.44995
-1371.26001,-19.07348136,55.03078455,1427.20999,1371.26001
-1364.25,-19.05551505,55.03078455,1434.22,1364.25
-2734.32007,-20.72638148,55.01791106,64.14993,2734.32007
-2699.48999,-20.70841517,55.01791106,98.98001,2699.48999
-2698.12012,-20.69044887,55.01791106,100.34988,2698.12012
-2683.46997,-20.67248256,55.01791106,115.00003,2683.46997
-2679.31006,-20.65451626,55.01791106,119.15994,2679.31006
-2673.43994,-20.63654995,55.01791106,125.03006,2673.43994
-2673.67993,-20.61858365,55.01791106,124.79007,2673.67993
-2661.81006,-20.60061734,55.01791106,136.65994,2661.81006
-2665.8999,-20.58265103,55.01791106,132.5701,2665.8999
-2668.04004,-20.56468473,55.01791106,130.42996,2668.04004
-2660.09009,-20.54671842,55.01791106,138.37991,2660.09009
-2654.20996,-20.52875212,55.01791106,144.26004,2654.20996
-2622.69995,-20.51078581,55.01791106,175.77005,2622.69995
-2599.86011,-20.49281951,55.01791106,198.60989,2599.86011
-2556.47998,-20.4748532,55.01791106,241.99002,2556.47998
-2506.04004,-20.45688689,55.01791106,292.42996,2506.04004
-2504.96997,-20.43892059,55.01791106,293.50003,2504.96997
-2532.1499,-20.42095428,55.01791106,266.3201,2532.1499
-2511.56006,-20.40298798,55.01791106,286.90994,2511.56006
-2439.45996,-20.38502167,55.01791106,359.01004,2439.45996
-2388.42993,-20.36705537,55.01791106,410.04007,2388.42993
-2329.87012,-20.34908906,55.01791106,468.59988,2329.87012
-2298.95996,-20.33112275,55.01791106,499.51004,2298.95996
-2230.44995,-20.31315645,55.01791106,568.02005,2230.44995
-2197.32007,-20.29519014,55.01791106,601.14993,2197.32007
-2119.1499,-20.27722384,55.01791106,679.3201,2119.1499
-2075.40991,-20.25925753,55.01791106,723.06009,2075.40991
-2023.60999,-20.24129123,55.01791106,774.86001,2023.60999
-1979.93005,-20.22332492,55.01791106,818.53995,1979.93005
-1951.51001,-20.20535862,55.01791106,846.95999,1951.51001
-1912.81995,-20.18739231,55.01791106,885.65005,1912.81995
-1868.67004,-20.169426,55.01791106,929.79996,1868.67004
-1860.01001,-20.1514597,55.01791106,938.45999,1860.01001
-1821.68005,-20.13349339,55.01791106,976.78995,1821.68005
-1792.18005,-20.11552709,55.01791106,1006.28995,1792.18005
-1770.88,-20.09756078,55.01791106,1027.59,1770.88
-1726.02002,-20.07959448,55.01791106,1072.44998,1726.02002
-1721.75,-20.06162817,55.01791106,1076.72,1721.75
-1705.83997,-20.04366186,55.01791106,1092.63003,1705.83997
-1682.45996,-20.02569556,55.01791106,1116.01004,1682.45996
-1673.20996,-20.00772925,55.01791106,1125.26004,1673.20996
-1655.57996,-19.98976295,55.01791106,1142.89004,1655.57996
-1648.76001,-19.97179664,55.01791106,1149.70999,1648.76001
-1607.45996,-19.95383034,55.01791106,1191.01004,1607.45996
-1555.18005,-19.93586403,55.01791106,1243.28995,1555.18005
-1537.14001,-19.91789772,55.01791106,1261.32999,1537.14001
-1537.5,-19.89993142,55.01791106,1260.97,1537.5
-1534.17004,-19.88196511,55.01791106,1264.29996,1534.17004
-1520.88,-19.86399881,55.01791106,1277.59,1520.88
-1532.68994,-19.8460325,55.01791106,1265.78006,1532.68994
-1537.72998,-19.8280662,55.01791106,1260.74002,1537.72998
-1555.66003,-19.81009989,55.01791106,1242.80997,1555.66003
-1548.77002,-19.79213358,55.01791106,1249.69998,1548.77002
-1553.09998,-19.77416728,55.01791106,1245.37002,1553.09998
-1560.69995,-19.75620097,55.01791106,1237.77005,1560.69995
-1560.66003,-19.73823467,55.01791106,1237.80997,1560.66003
-1563.81995,-19.72026836,55.01791106,1234.65005,1563.81995
-1561.65002,-19.70230206,55.01791106,1236.81998,1561.65002
-1562.01001,-19.68433575,55.01791106,1236.45999,1562.01001
-1558.53003,-19.66636944,55.01791106,1239.93997,1558.53003
-1562.29004,-19.64840314,55.01791106,1236.17996,1562.29004
-1533.58997,-19.63043683,55.01791106,1264.88003,1533.58997
-1525.98999,-19.61247053,55.01791106,1272.48001,1525.98999
-1513.31995,-19.59450422,55.01791106,1285.15005,1513.31995
-1514.18005,-19.57653792,55.01791106,1284.28995,1514.18005
-1506.97998,-19.55857161,55.01791106,1291.49002,1506.97998
-1499.96997,-19.5406053,55.01791106,1298.50003,1499.96997
-1494.31006,-19.522639,55.01791106,1304.15994,1494.31006
-1495.43994,-19.50467269,55.01791106,1303.03006,1495.43994
-1484.17004,-19.48670639,55.01791106,1314.29996,1484.17004
-1480.51001,-19.46874008,55.01791106,1317.95999,1480.51001
-1474.04004,-19.45077378,55.01791106,1324.42996,1474.04004
-1469.87,-19.43280747,55.01791106,1328.6,1469.87
-1462.58997,-19.41484117,55.01791106,1335.88003,1462.58997
-1454.70996,-19.39687486,55.01791106,1343.76004,1454.70996
-1456.25,-19.37890855,55.01791106,1342.22,1456.25
-1450.22998,-19.36094225,55.01791106,1348.24002,1450.22998
-1446.43005,-19.34297594,55.01791106,1352.03995,1446.43005
-1443.04004,-19.32500964,55.01791106,1355.42996,1443.04004
-1435.60999,-19.30704333,55.01791106,1362.86001,1435.60999
-1432.98999,-19.28907703,55.01791106,1365.48001,1432.98999
-1431.5,-19.27111072,55.01791106,1366.97,1431.5
-1429.05005,-19.25314441,55.01791106,1369.41995,1429.05005
-1422.04004,-19.23517811,55.01791106,1376.42996,1422.04004
-1417.95996,-19.2172118,55.01791106,1380.51004,1417.95996
-1414.12,-19.1992455,55.01791106,1384.35,1414.12
-1409.28003,-19.18127919,55.01791106,1389.18997,1409.28003
-1403.26001,-19.16331289,55.01791106,1395.20999,1403.26001
-1390.90002,-19.14534658,55.01791106,1407.56998,1390.90002
-1390.94995,-19.12738027,55.01791106,1407.52005,1390.94995
-1384.66003,-19.10941397,55.01791106,1413.80997,1384.66003
-1374.88,-19.09144766,55.01791106,1423.59,1374.88
-1365.78003,-19.07348136,55.01791106,1432.68997,1365.78003
-1356.09998,-19.05551505,55.01791106,1442.37002,1356.09998
-2708.97998,-20.69044887,55.00503343,89.49002,2708.97998
-2701.51001,-20.67248256,55.00503343,96.95999,2701.51001
-2685.47998,-20.65451626,55.00503343,112.99002,2685.47998
-2679.96997,-20.63654995,55.00503343,118.50003,2679.96997
-2679.25,-20.61858365,55.00503343,119.22,2679.25
-2674.97998,-20.60061734,55.00503343,123.49002,2674.97998
-2671.54004,-20.58265103,55.00503343,126.92996,2671.54004
-2679.61011,-20.56468473,55.00503343,118.85989,2679.61011
-2680.90991,-20.54671842,55.00503343,117.56009,2680.90991
-2672.37012,-20.52875212,55.00503343,126.09988,2672.37012
-2643.6499,-20.51078581,55.00503343,154.8201,2643.6499
-2613.1499,-20.49281951,55.00503343,185.3201,2613.1499
-2547.21997,-20.4748532,55.00503343,251.25003,2547.21997
-2535.06006,-20.45688689,55.00503343,263.40994,2535.06006
-2533.15991,-20.43892059,55.00503343,265.31009,2533.15991
-2551.13989,-20.42095428,55.00503343,247.33011,2551.13989
-2473.11011,-20.40298798,55.00503343,325.35989,2473.11011
-2409.61011,-20.38502167,55.00503343,388.85989,2409.61011
-2373.30005,-20.36705537,55.00503343,425.16995,2373.30005
-2296.1001,-20.34908906,55.00503343,502.3699,2296.1001
-2273.61011,-20.33112275,55.00503343,524.85989,2273.61011
-2251.16992,-20.31315645,55.00503343,547.30008,2251.16992
-2158.84009,-20.29519014,55.00503343,639.62991,2158.84009
-2109,-20.27722384,55.00503343,689.47,2109
-2055.23999,-20.25925753,55.00503343,743.23001,2055.23999
-2017.5,-20.24129123,55.00503343,780.97,2017.5
-1972.75,-20.22332492,55.00503343,825.72,1972.75
-1940.58997,-20.20535862,55.00503343,857.88003,1940.58997
-1903.03003,-20.18739231,55.00503343,895.43997,1903.03003
-1866.30005,-20.169426,55.00503343,932.16995,1866.30005
-1829.44995,-20.1514597,55.00503343,969.02005,1829.44995
-1791,-20.13349339,55.00503343,1007.47,1791
-1764.29004,-20.11552709,55.00503343,1034.17996,1764.29004
-1748.97998,-20.09756078,55.00503343,1049.49002,1748.97998
-1716.05005,-20.07959448,55.00503343,1082.41995,1716.05005
-1687.75,-20.06162817,55.00503343,1110.72,1687.75
-1668.21997,-20.04366186,55.00503343,1130.25003,1668.21997
-1657.54004,-20.02569556,55.00503343,1140.92996,1657.54004
-1628.17004,-20.00772925,55.00503343,1170.29996,1628.17004
-1656.58997,-19.98976295,55.00503343,1141.88003,1656.58997
-1617.13,-19.97179664,55.00503343,1181.34,1617.13
-1585.20996,-19.95383034,55.00503343,1213.26004,1585.20996
-1557.60999,-19.93586403,55.00503343,1240.86001,1557.60999
-1520.88,-19.91789772,55.00503343,1277.59,1520.88
-1527.46997,-19.89993142,55.00503343,1271.00003,1527.46997
-1511.68005,-19.88196511,55.00503343,1286.78995,1511.68005
-1509.25,-19.86399881,55.00503343,1289.22,1509.25
-1517.26001,-19.8460325,55.00503343,1281.20999,1517.26001
-1519.09998,-19.8280662,55.00503343,1279.37002,1519.09998
-1518.68994,-19.81009989,55.00503343,1279.78006,1518.68994
-1521.18005,-19.79213358,55.00503343,1277.28995,1521.18005
-1527.17004,-19.77416728,55.00503343,1271.29996,1527.17004
-1524.5,-19.75620097,55.00503343,1273.97,1524.5
-1531.78003,-19.73823467,55.00503343,1266.68997,1531.78003
-1536.40002,-19.72026836,55.00503343,1262.06998,1536.40002
-1540.10999,-19.70230206,55.00503343,1258.36001,1540.10999
-1540.88,-19.68433575,55.00503343,1257.59,1540.88
-1540.19995,-19.66636944,55.00503343,1258.27005,1540.19995
-1548.12,-19.64840314,55.00503343,1250.35,1548.12
-1534.77002,-19.63043683,55.00503343,1263.69998,1534.77002
-1517.62,-19.61247053,55.00503343,1280.85,1517.62
-1512.09998,-19.59450422,55.00503343,1286.37002,1512.09998
-1506.70996,-19.57653792,55.00503343,1291.76004,1506.70996
-1504.85999,-19.55857161,55.00503343,1293.61001,1504.85999
-1496.26001,-19.5406053,55.00503343,1302.20999,1496.26001
-1489.73999,-19.522639,55.00503343,1308.73001,1489.73999
-1491.72998,-19.50467269,55.00503343,1306.74002,1491.72998
-1483.85999,-19.48670639,55.00503343,1314.61001,1483.85999
-1479.78003,-19.46874008,55.00503343,1318.68997,1479.78003
-1470.55005,-19.45077378,55.00503343,1327.91995,1470.55005
-1466.70996,-19.43280747,55.00503343,1331.76004,1466.70996
-1464.76001,-19.41484117,55.00503343,1333.70999,1464.76001
-1462.08997,-19.39687486,55.00503343,1336.38003,1462.08997
-1454.89001,-19.37890855,55.00503343,1343.57999,1454.89001
-1446.29004,-19.36094225,55.00503343,1352.17996,1446.29004
-1443.31006,-19.34297594,55.00503343,1355.15994,1443.31006
-1437.79004,-19.32500964,55.00503343,1360.67996,1437.79004
-1439.45996,-19.30704333,55.00503343,1359.01004,1439.45996
-1433.31006,-19.28907703,55.00503343,1365.15994,1433.31006
-1428.87,-19.27111072,55.00503343,1369.6,1428.87
-1423.89001,-19.25314441,55.00503343,1374.57999,1423.89001
-1422.43994,-19.23517811,55.00503343,1376.03006,1422.43994
-1416.79004,-19.2172118,55.00503343,1381.67996,1416.79004
-1410.63,-19.1992455,55.00503343,1387.84,1410.63
-1403.47998,-19.18127919,55.00503343,1394.99002,1403.47998
-1398.95996,-19.16331289,55.00503343,1399.51004,1398.95996
-1394.39001,-19.14534658,55.00503343,1404.07999,1394.39001
-1387.28003,-19.12738027,55.00503343,1411.18997,1387.28003
-1378.41003,-19.10941397,55.00503343,1420.05997,1378.41003
-1369.44995,-19.09144766,55.00503343,1429.02005,1369.44995
-1359.85999,-19.07348136,55.00503343,1438.61001,1359.85999
-1352.47998,-19.05551505,55.00503343,1445.99002,1352.47998
-2738.70996,-20.76231409,54.99215167,59.76004,2738.70996
-2740.08008,-20.74434779,54.99215167,58.38992,2740.08008
-2720.08008,-20.72638148,54.99215167,78.38992,2720.08008
-2717.76001,-20.70841517,54.99215167,80.70999,2717.76001
-2702.92993,-20.69044887,54.99215167,95.54007,2702.92993
-2711.77002,-20.67248256,54.99215167,86.69998,2711.77002
-2692.55005,-20.65451626,54.99215167,105.91995,2692.55005
-2689.21997,-20.63654995,54.99215167,109.25003,2689.21997
-2685.65991,-20.61858365,54.99215167,112.81009,2685.65991
-2684.59009,-20.60061734,54.99215167,113.87991,2684.59009
-2688.81006,-20.58265103,54.99215167,109.65994,2688.81006
-2690.87988,-20.56468473,54.99215167,107.59012,2690.87988
-2686.72998,-20.54671842,54.99215167,111.74002,2686.72998
-2665.25,-20.52875212,54.99215167,133.22,2665.25
-2648.15991,-20.51078581,54.99215167,150.31009,2648.15991
-2598.48999,-20.49281951,54.99215167,199.98001,2598.48999
-2562.6499,-20.4748532,54.99215167,235.8201,2562.6499
-2546.92993,-20.45688689,54.99215167,251.54007,2546.92993
-2568.58008,-20.43892059,54.99215167,229.88992,2568.58008
-2544.08008,-20.42095428,54.99215167,254.38992,2544.08008
-2474.40991,-20.40298798,54.99215167,324.06009,2474.40991
-2423.26001,-20.38502167,54.99215167,375.20999,2423.26001
-2370.51001,-20.36705537,54.99215167,427.95999,2370.51001
-2327.18994,-20.34908906,54.99215167,471.28006,2327.18994
-2229.45996,-20.33112275,54.99215167,569.01004,2229.45996
-2192.01001,-20.31315645,54.99215167,606.45999,2192.01001
-2155.82007,-20.29519014,54.99215167,642.64993,2155.82007
-2085.80005,-20.27722384,54.99215167,712.66995,2085.80005
-2045.73999,-20.25925753,54.99215167,752.73001,2045.73999
-2006.57996,-20.24129123,54.99215167,791.89004,2006.57996
-1952.98999,-20.22332492,54.99215167,845.48001,1952.98999
-1926.46997,-20.20535862,54.99215167,872.00003,1926.46997
-1892.65002,-20.18739231,54.99215167,905.81998,1892.65002
-1855.07996,-20.169426,54.99215167,943.39004,1855.07996
-1819.12,-20.1514597,54.99215167,979.35,1819.12
-1789.56995,-20.13349339,54.99215167,1008.90005,1789.56995
-1755.63,-20.11552709,54.99215167,1042.84,1755.63
-1711.90002,-20.09756078,54.99215167,1086.56998,1711.90002
-1697.70996,-20.07959448,54.99215167,1100.76004,1697.70996
-1682.81995,-20.06162817,54.99215167,1115.65005,1682.81995
-1638.26001,-20.04366186,54.99215167,1160.20999,1638.26001
-1620.33997,-20.02569556,54.99215167,1178.13003,1620.33997
-1612.43994,-20.00772925,54.99215167,1186.03006,1612.43994
-1565.15002,-19.98976295,54.99215167,1233.31998,1565.15002
-1606.81006,-19.97179664,54.99215167,1191.65994,1606.81006
-1569.95996,-19.95383034,54.99215167,1228.51004,1569.95996
-1546.40002,-19.93586403,54.99215167,1252.06998,1546.40002
-1524.31995,-19.91789772,54.99215167,1274.15005,1524.31995
-1508.12,-19.89993142,54.99215167,1290.35,1508.12
-1494.77002,-19.88196511,54.99215167,1303.69998,1494.77002
-1497.20996,-19.86399881,54.99215167,1301.26004,1497.20996
-1508.71997,-19.8460325,54.99215167,1289.75003,1508.71997
-1507.17004,-19.8280662,54.99215167,1291.29996,1507.17004
-1520.22998,-19.81009989,54.99215167,1278.24002,1520.22998
-1501.82996,-19.79213358,54.99215167,1296.64004,1501.82996
-1506.81995,-19.77416728,54.99215167,1291.65005,1506.81995
-1514.35999,-19.75620097,54.99215167,1284.11001,1514.35999
-1512.72998,-19.73823467,54.99215167,1285.74002,1512.72998
-1515.93994,-19.72026836,54.99215167,1282.53006,1515.93994
-1522.72998,-19.70230206,54.99215167,1275.74002,1522.72998
-1521.15002,-19.68433575,54.99215167,1277.31998,1521.15002
-1526.76001,-19.66636944,54.99215167,1271.70999,1526.76001
-1540.06995,-19.64840314,54.99215167,1258.40005,1540.06995
-1532.09998,-19.63043683,54.99215167,1266.37002,1532.09998
-1517.53003,-19.61247053,54.99215167,1280.93997,1517.53003
-1507.93005,-19.59450422,54.99215167,1290.53995,1507.93005
-1507.03003,-19.57653792,54.99215167,1291.43997,1507.03003
-1500.59998,-19.55857161,54.99215167,1297.87002,1500.59998
-1493.08997,-19.5406053,54.99215167,1305.38003,1493.08997
-1486.89001,-19.522639,54.99215167,1311.57999,1486.89001
-1485.80005,-19.50467269,54.99215167,1312.66995,1485.80005
-1484.93994,-19.48670639,54.99215167,1313.53006,1484.93994
-1474.13,-19.46874008,54.99215167,1324.34,1474.13
-1466.75,-19.45077378,54.99215167,1331.72,1466.75
-1457.10999,-19.43280747,54.99215167,1341.36001,1457.10999
-1462.77002,-19.41484117,54.99215167,1335.69998,1462.77002
-1461.94995,-19.39687486,54.99215167,1336.52005,1461.94995
-1450.45996,-19.37890855,54.99215167,1348.01004,1450.45996
-1446.60999,-19.36094225,54.99215167,1351.86001,1446.60999
-1441.68005,-19.34297594,54.99215167,1356.78995,1441.68005
-1439.42004,-19.32500964,54.99215167,1359.04996,1439.42004
-1433.62,-19.30704333,54.99215167,1364.85,1433.62
-1425.79004,-19.28907703,54.99215167,1372.67996,1425.79004
-1423.07996,-19.27111072,54.99215167,1375.39004,1423.07996
-1421.18005,-19.25314441,54.99215167,1377.28995,1421.18005
-1416.96997,-19.23517811,54.99215167,1381.50003,1416.96997
-1411.31006,-19.2172118,54.99215167,1387.15994,1411.31006
-1404.80005,-19.1992455,54.99215167,1393.66995,1404.80005
-1403.30005,-19.18127919,54.99215167,1395.16995,1403.30005
-1397.32996,-19.16331289,54.99215167,1401.14004,1397.32996
-1390.21997,-19.14534658,54.99215167,1408.25003,1390.21997
-1382.53003,-19.12738027,54.99215167,1415.93997,1382.53003
-1373.69995,-19.10941397,54.99215167,1424.77005,1373.69995
-1364.06006,-19.09144766,54.99215167,1434.40994,1364.06006
-1352.66003,-19.07348136,54.99215167,1445.80997,1352.66003
-1349.04004,-19.05551505,54.99215167,1449.42996,1349.04004
-2745.6499,-20.76231409,54.97926577,52.8201,2745.6499
-2716.69995,-20.74434779,54.97926577,81.77005,2716.69995
-2745.59009,-20.72638148,54.97926577,52.87991,2745.59009
-2718.70996,-20.70841517,54.97926577,79.76004,2718.70996
-2708.62988,-20.69044887,54.97926577,89.84012,2708.62988
-2702.1001,-20.67248256,54.97926577,96.3699,2702.1001
-2692.84009,-20.65451626,54.97926577,105.62991,2692.84009
-2696.52002,-20.63654995,54.97926577,101.94998,2696.52002
-2693.19995,-20.61858365,54.97926577,105.27005,2693.19995
-2700.72998,-20.60061734,54.97926577,97.74002,2700.72998
-2698.47998,-20.58265103,54.97926577,99.99002,2698.47998
-2704.59009,-20.56468473,54.97926577,93.87991,2704.59009
-2693.90991,-20.54671842,54.97926577,104.56009,2693.90991
-2670.70996,-20.52875212,54.97926577,127.76004,2670.70996
-2647.80005,-20.51078581,54.97926577,150.66995,2647.80005
-2604.95996,-20.49281951,54.97926577,193.51004,2604.95996
-2579.1499,-20.4748532,54.97926577,219.3201,2579.1499
-2562.6499,-20.45688689,54.97926577,235.8201,2562.6499
-2581.63989,-20.43892059,54.97926577,216.83011,2581.63989
-2553.33008,-20.42095428,54.97926577,245.13992,2553.33008
-2472.92993,-20.40298798,54.97926577,325.54007,2472.92993
-2402.13989,-20.38502167,54.97926577,396.33011,2402.13989
-2363.57007,-20.36705537,54.97926577,434.89993,2363.57007
-2332.6499,-20.34908906,54.97926577,465.8201,2332.6499
-2242.21997,-20.33112275,54.97926577,556.25003,2242.21997
-2209.58008,-20.31315645,54.97926577,588.88992,2209.58008
-2139.8501,-20.29519014,54.97926577,658.6199,2139.8501
-2076.6001,-20.27722384,54.97926577,721.8699,2076.6001
-2042.54004,-20.25925753,54.97926577,755.92996,2042.54004
-1997.91003,-20.24129123,54.97926577,800.55997,1997.91003
-1948.90002,-20.22332492,54.97926577,849.56998,1948.90002
-1904.75,-20.20535862,54.97926577,893.72,1904.75
-1862.62,-20.18739231,54.97926577,935.85,1862.62
-1846.94995,-20.169426,54.97926577,951.52005,1846.94995
-1797.05005,-20.1514597,54.97926577,1001.41995,1797.05005
-1763.33997,-20.13349339,54.97926577,1035.13003,1763.33997
-1742.21997,-20.11552709,54.97926577,1056.25003,1742.21997
-1703.94995,-20.09756078,54.97926577,1094.52005,1703.94995
-1684.90002,-20.07959448,54.97926577,1113.56998,1684.90002
-1677.78003,-20.06162817,54.97926577,1120.68997,1677.78003
-1643.59998,-20.04366186,54.97926577,1154.87002,1643.59998
-1618.19995,-20.02569556,54.97926577,1180.27005,1618.19995
-1601.10999,-20.00772925,54.97926577,1197.36001,1601.10999
-1614.21997,-19.98976295,54.97926577,1184.25003,1614.21997
-1579.51001,-19.97179664,54.97926577,1218.95999,1579.51001
